"","Port_Country","PORT","PORT_NAME","YEAR","TYPE_PROC","STATE","FORPORT","FORPORT_NAME","CTRY_F","CTRY_F_NAME","CTRY_C","CTRY_C_NAME","PMS_COMM","PMS_NAME","TONNAGE","COASTDST","Good_Category","Dom_Lat","Dom_Lon","FORPORT.y","FORPORT_NAME.y","CTRY_F_NAME.y","For_Lat","For_Lon"
"11","Acapulco Mexico",700,"Baltimore, MD","2017","Import","MD",20101,"Acapulco","2010","Mexico",2010,"Mexico",47,"Sulphur (Dry), Clay & Salt",53385,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,20101,"Acapulco","Mexico",16.85,-99.9333
"12","Agadir Morocco",2017,"Jacksonville, FL","2017","Import","FL",71403,"Agadir","7140","Morocco",7140,"Morocco",99,"Unknown or Not Elsewhere Classified",275,"South Atlantic","Other Goods",30.3683817857143,-81.5721939428571,71403,"Agadir","Morocco",30.42078,-9.62928
"13","Agadir Morocco",2017,"Jacksonville, FL","2017","Import","FL",71403,"Agadir","7140","Morocco",7140,"Morocco",70,"All Manufactured Equipment, Machinery and Products",1124,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,71403,"Agadir","Morocco",30.42078,-9.62928
"14","Aguadulce Panama",2417,"Galveston, TX","2017","Import","TX",22581,"Aguadulce","2250","Panama",2250,"Panama",70,"All Manufactured Equipment, Machinery and Products",3,"Gulf of Mexico","Industrial goods",29.3124683918919,-94.8089730675676,22581,"Aguadulce","Panama",8.23333,-80.5
"15","Aguadulce Panama",700,"Baltimore, MD","2017","Import","MD",22581,"Aguadulce","2250","Panama",5600,"Indonesia",70,"All Manufactured Equipment, Machinery and Products",9,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,22581,"Aguadulce","Panama",8.23333,-80.5
"16","Ain Sukhna Egypt",2416,"Port Arthur, TX","2017","Import","TX",72932,"Ain Sukhna","7290","Egypt",7290,"Egypt",70,"All Manufactured Equipment, Machinery and Products",1,"Gulf of Mexico","Industrial goods",29.893605027027,-93.920496972973,72932,"Ain Sukhna","Egypt",29.51954,32.39286
"17","Al Basrah Iraq",2417,"Galveston, TX","2017","Import","TX",50525,"Al Basrah","5050","Iraq",5050,"Iraq",70,"All Manufactured Equipment, Machinery and Products",2,"Gulf of Mexico","Industrial goods",29.3124683918919,-94.8089730675676,50525,"Al Basrah","Iraq",30.51142,47.84966
"18","Al Basrah Iraq",2417,"Galveston, TX","2017","Import","TX",50525,"Al Basrah","5050","Iraq",1220,"Canada",70,"All Manufactured Equipment, Machinery and Products",2,"Gulf of Mexico","Industrial goods",29.3124683918919,-94.8089730675676,50525,"Al Basrah","Iraq",30.51142,47.84966
"19","Al Juaymah Saudi Arabia",2417,"Galveston, TX","2017","Import","TX",51723,"Al Juaymah","5170","Saudi Arabia",5170,"Saudi Arabia",70,"All Manufactured Equipment, Machinery and Products",0,"Gulf of Mexico","Industrial goods",29.3124683918919,-94.8089730675676,51723,"Al Juaymah","Saudi Arabia",26.92903,50.05338
"20","Al Jubail Saudi Arabia",2417,"Galveston, TX","2017","Import","TX",51720,"Al Jubail","5170","Saudi Arabia",5170,"Saudi Arabia",70,"All Manufactured Equipment, Machinery and Products",0,"Gulf of Mexico","Industrial goods",29.3124683918919,-94.8089730675676,51720,"Al Jubail","Saudi Arabia",27.01669,49.66032
"21","Al Jubail Saudi Arabia",766,"Wilmington, NC","2017","Import","NC",51720,"Al Jubail","5170","Saudi Arabia",5170,"Saudi Arabia",32,"Other Chemicals and Related Products",123168,"South Atlantic","Industrial goods",34.2029665882353,-77.9545586470588,51720,"Al Jubail","Saudi Arabia",27.01669,49.66032
"22","Al Jubail Saudi Arabia",2417,"Galveston, TX","2017","Import","TX",51720,"Al Jubail","5170","Saudi Arabia",5170,"Saudi Arabia",99,"Unknown or Not Elsewhere Classified",1,"Gulf of Mexico","Other Goods",29.3124683918919,-94.8089730675676,51720,"Al Jubail","Saudi Arabia",27.01669,49.66032
"23","Alert Bay, BC Canada",4340,"Redwood City, CA","2017","Import","CA",12203,"Alert Bay, BC","1220","Canada",1220,"Canada",43,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material",1364693,"South Pacific","Ore, Rock and Minerals",37.5123683333333,-122.2092355,12203,"Alert Bay, BC","Canada",50.58333,-126.933333
"24","Alexandretta Turkey",766,"Wilmington, NC","2017","Import","NC",48931,"Alexandretta","4890","Turkey",4890,"Turkey",53,"Primary Iron and Steel Products (Ingots,Bars,Rods,etc.)",16454,"South Atlantic","Industrial goods",34.2029665882353,-77.9545586470588,48931,"Alexandretta","Turkey",36.59242,36.15106
"25","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",4759,"Italy",99,"Unknown or Not Elsewhere Classified",16475,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"26","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",4700,"Spain",49,"Other Non-Metal. Min.",329,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"27","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",7780,"Uganda",68,"Other Agricultural Products; Food and Kindred Products",12136,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"28","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",5330,"India",55,"Primary Wood Products; Veneer; Plywood",172,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"29","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",7880,"Madagascar",47,"Sulphur (Dry), Clay & Salt",2447,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"30","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",4799,"Serbia & Montenegro",68,"Other Agricultural Products; Food and Kindred Products",12136,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"31","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",7440,"Senegal",46,"Non-Ferrous Ores and Scrap",5015,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"32","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",5200,"United Arab Emirates",32,"Other Chemicals and Related Products",10318,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"33","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",4890,"Turkey",49,"Other Non-Metal. Min.",329,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"34","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",4190,"Ireland",32,"Other Chemicals and Related Products",10318,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"35","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",4700,"Spain",70,"All Manufactured Equipment, Machinery and Products",34184,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"36","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",5200,"United Arab Emirates",41,"Forest Products, Lumber, Logs, Woodchips",6514,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"37","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",5110,"Jordan",66,"Vegetable Products",26820,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"38","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",7230,"Tunisia",46,"Non-Ferrous Ores and Scrap",5015,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"39","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",5200,"United Arab Emirates",99,"Unknown or Not Elsewhere Classified",16475,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"40","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",4621,"Russia",70,"All Manufactured Equipment, Machinery and Products",34184,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"41","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",7470,"Sierra Leone",66,"Vegetable Products",26820,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"42","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",4710,"Portugal",66,"Vegetable Products",26820,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"43","Algeciras Spain",2416,"Port Arthur, TX","2017","Import","TX",47031,"Algeciras","4700","Spain",4700,"Spain",70,"All Manufactured Equipment, Machinery and Products",0,"Gulf of Mexico","Industrial goods",29.893605027027,-93.920496972973,47031,"Algeciras","Spain",36.12631,-5.44355
"44","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",4279,"France",70,"All Manufactured Equipment, Machinery and Products",34184,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"45","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",7790,"Kenya",68,"Other Agricultural Products; Food and Kindred Products",12136,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"46","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",4279,"France",99,"Unknown or Not Elsewhere Classified",16475,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"47","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",5200,"United Arab Emirates",68,"Other Agricultural Products; Food and Kindred Products",12136,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"48","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",7420,"Cameroon",41,"Forest Products, Lumber, Logs, Woodchips",6514,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"49","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",5081,"Israel",67,"Animal Feed, Grain Mill Products, Flour, Processed Grains",2150,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"50","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",5170,"Saudi Arabia",43,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material",5126,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"51","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",5420,"Sri Lanka",68,"Other Agricultural Products; Food and Kindred Products",12136,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"52","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",7850,"Mauritius",70,"All Manufactured Equipment, Machinery and Products",34184,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"53","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",4810,"Albania",70,"All Manufactured Equipment, Machinery and Products",34184,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"54","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",4759,"Italy",66,"Vegetable Products",26820,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"55","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",4840,"Greece",52,"Building Cement & Concrete; Lime; Glass",3665,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"56","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",4759,"Italy",67,"Animal Feed, Grain Mill Products, Flour, Processed Grains",2150,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"57","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",7880,"Madagascar",68,"Other Agricultural Products; Food and Kindred Products",12136,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"58","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",7140,"Morocco",41,"Forest Products, Lumber, Logs, Woodchips",6514,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"59","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",7380,"Equatorial Guinea",99,"Unknown or Not Elsewhere Classified",16475,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"60","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",4799,"Serbia & Montenegro",55,"Primary Wood Products; Veneer; Plywood",172,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"61","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",3010,"Colombia",32,"Other Chemicals and Related Products",10318,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"62","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",4890,"Turkey",53,"Primary Iron and Steel Products (Ingots,Bars,Rods,etc.)",31989,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"63","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",7490,"Ghana",41,"Forest Products, Lumber, Logs, Woodchips",6514,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"64","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",7610,"Benin",99,"Unknown or Not Elsewhere Classified",16475,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"65","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",4759,"Italy",70,"All Manufactured Equipment, Machinery and Products",34184,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"66","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",4710,"Portugal",53,"Primary Iron and Steel Products (Ingots,Bars,Rods,etc.)",31989,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"67","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",7770,"Djibouti",70,"All Manufactured Equipment, Machinery and Products",34184,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"68","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",5200,"United Arab Emirates",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",66804,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"69","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",5350,"Pakistan",64,"Barley, Rye, Oats, Rice and Sorghum Grains",2315,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"70","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",7480,"Ivory Coast",68,"Other Agricultural Products; Food and Kindred Products",12136,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"71","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",7290,"Egypt",99,"Unknown or Not Elsewhere Classified",16475,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"72","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",5081,"Israel",32,"Other Chemicals and Related Products",10318,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"73","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",5081,"Israel",68,"Other Agricultural Products; Food and Kindred Products",12136,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"74","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",5330,"India",70,"All Manufactured Equipment, Machinery and Products",34184,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"75","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",7770,"Djibouti",65,"Oilseeds (Soybean, Flaxseed and Others)",12985,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"76","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",4850,"Romania",68,"Other Agricultural Products; Food and Kindred Products",12136,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"77","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",5200,"United Arab Emirates",53,"Primary Iron and Steel Products (Ingots,Bars,Rods,etc.)",31989,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"78","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",4799,"Serbia & Montenegro",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",66804,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"79","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",4700,"Spain",67,"Animal Feed, Grain Mill Products, Flour, Processed Grains",2150,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"80","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",4840,"Greece",70,"All Manufactured Equipment, Machinery and Products",34184,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"81","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",4700,"Spain",32,"Other Chemicals and Related Products",10318,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"82","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",7770,"Djibouti",32,"Other Chemicals and Related Products",10318,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"83","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",7210,"Algeria",68,"Other Agricultural Products; Food and Kindred Products",12136,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"84","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",7420,"Cameroon",70,"All Manufactured Equipment, Machinery and Products",34184,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"85","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",5330,"India",41,"Forest Products, Lumber, Logs, Woodchips",6514,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"86","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",4890,"Turkey",66,"Vegetable Products",26820,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"87","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",5330,"India",66,"Vegetable Products",26820,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"88","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",5330,"India",68,"Other Agricultural Products; Food and Kindred Products",12136,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"89","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",7790,"Kenya",99,"Unknown or Not Elsewhere Classified",16475,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"90","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",4700,"Spain",99,"Unknown or Not Elsewhere Classified",16475,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"91","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",5380,"Bangladesh",68,"Other Agricultural Products; Food and Kindred Products",12136,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"92","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",5350,"Pakistan",99,"Unknown or Not Elsewhere Classified",16475,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"93","Algeciras Spain",700,"Baltimore, MD","2017","Import","MD",47031,"Algeciras","4700","Spain",7830,"Tanzania",70,"All Manufactured Equipment, Machinery and Products",34184,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
