"","Port_Country","PORT","PORT_NAME","YEAR","TYPE_PROC","STATE","FORPORT","FORPORT_NAME","CTRY_F","CTRY_F_NAME","CTRY_C","CTRY_C_NAME","PMS_COMM","PMS_NAME","TONNAGE","COASTDST","Good_Category","Dom_Lat","Dom_Lon","FORPORT.y","FORPORT_NAME.y","CTRY_F_NAME.y","For_Lat","For_Lon"
"1","Aardal Norway",2416,"Port Arthur, TX","2017","Export","TX",40302,"Aardal","4039","Norway",4039,"Norway",24,"Petroleum Pitches, Coke, Asphalt, Naptha and Solvents",7134,"Gulf of Mexico","Coal, Oil, and Petrochemicals",29.893605027027,-93.920496972973,40302,"Aardal","Norway",61.234,7.707
"2","Aarhus Denmark",700,"Baltimore, MD","2017","Export","MD",40906,"Aarhus","4099","Denmark",4099,"Denmark",55,"Primary Wood Products; Veneer; Plywood",23,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,40906,"Aarhus","Denmark",56.161,10.24
"3","Aarhus Denmark",2416,"Port Arthur, TX","2017","Export","TX",40906,"Aarhus","4099","Denmark",4099,"Denmark",41,"Forest Products, Lumber, Logs, Woodchips",14398,"Gulf of Mexico","Wood and Wood Products",29.893605027027,-93.920496972973,40906,"Aarhus","Denmark",56.161,10.24
"4","Abu Dhabi United Arab Em",766,"Wilmington, NC","2017","Export","NC",52001,"Abu Dhabi","5200","United Arab Em",5200,"United Arab Emirates",32,"Other Chemicals and Related Products",174,"South Atlantic","Industrial goods",34.2029665882353,-77.9545586470588,52001,"Abu Dhabi","United Arab Em",24.5333333333333,54.3833333333333
"5","Abu Dhabi United Arab Em",2017,"Jacksonville, FL","2017","Export","FL",52001,"Abu Dhabi","5200","United Arab Em",5200,"United Arab Emirates",99,"Unknown or Not Elsewhere Classified",18475,"South Atlantic","Other Goods",30.3683817857143,-81.5721939428571,52001,"Abu Dhabi","United Arab Em",24.5333333333333,54.3833333333333
"6","Abu Dhabi United Arab Em",2017,"Jacksonville, FL","2017","Export","FL",52001,"Abu Dhabi","5200","United Arab Em",5200,"United Arab Emirates",70,"All Manufactured Equipment, Machinery and Products",3073,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,52001,"Abu Dhabi","United Arab Em",24.5333333333333,54.3833333333333
"7","Abu Dhabi United Arab Em",766,"Wilmington, NC","2017","Export","NC",52001,"Abu Dhabi","5200","United Arab Em",5200,"United Arab Emirates",99,"Unknown or Not Elsewhere Classified",835,"South Atlantic","Other Goods",34.2029665882353,-77.9545586470588,52001,"Abu Dhabi","United Arab Em",24.5333333333333,54.3833333333333
"8","Abu Dhabi United Arab Em",700,"Baltimore, MD","2017","Export","MD",52001,"Abu Dhabi","5200","United Arab Em",5200,"United Arab Emirates",32,"Other Chemicals and Related Products",1,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,52001,"Abu Dhabi","United Arab Em",24.5333333333333,54.3833333333333
"9","Abu Dhabi United Arab Em",700,"Baltimore, MD","2017","Export","MD",52001,"Abu Dhabi","5200","United Arab Em",5200,"United Arab Emirates",99,"Unknown or Not Elsewhere Classified",64,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,52001,"Abu Dhabi","United Arab Em",24.5333333333333,54.3833333333333
"10","Abu Dhabi United Arab Em",766,"Wilmington, NC","2017","Export","NC",52001,"Abu Dhabi","5200","United Arab Em",5200,"United Arab Emirates",70,"All Manufactured Equipment, Machinery and Products",1045,"South Atlantic","Industrial goods",34.2029665882353,-77.9545586470588,52001,"Abu Dhabi","United Arab Em",24.5333333333333,54.3833333333333
