"","Port_Country","PORT","PORT_NAME","YEAR","TYPE_PROC","STATE","FORPORT","FORPORT_NAME","CTRY_F","CTRY_F_NAME","CTRY_C","CTRY_C_NAME","PMS_COMM","PMS_NAME","TONNAGE","COASTDST","Good_Category","Dom_Lat","Dom_Lon","FORPORT.y","FORPORT_NAME.y","CTRY_F_NAME.y","For_Lat","For_Lon"
"1","Aardal Norway",2416,"Port Arthur, TX","2012","Export","TX",40302,"Aardal","4039","Norway",4039,"Norway",24,"Petroleum Pitches, Coke, Asphalt, Naptha and Solvents",16343,"Gulf of Mexico","Coal, Oil, and Petrochemicals",29.893605027027,-93.920496972973,40302,"Aardal","Norway",61.234,7.707
"2","Aarhus Denmark",700,"Baltimore, MD","2012","Export","MD",40906,"Aarhus","4099","Denmark",4099,"Denmark",99,"Unknown or Not Elsewhere Classified",6,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,40906,"Aarhus","Denmark",56.161,10.24
"3","Aarhus Denmark",700,"Baltimore, MD","2012","Export","MD",40906,"Aarhus","4099","Denmark",4099,"Denmark",32,"Other Chemicals and Related Products",9,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,40906,"Aarhus","Denmark",56.161,10.24
"4","Aarhus Denmark",700,"Baltimore, MD","2012","Export","MD",40906,"Aarhus","4099","Denmark",4099,"Denmark",55,"Primary Wood Products; Veneer; Plywood",84,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,40906,"Aarhus","Denmark",56.161,10.24
"5","Aarhus Denmark",2017,"Jacksonville, FL","2012","Export","FL",40906,"Aarhus","4099","Denmark",4099,"Denmark",70,"All Manufactured Equipment, Machinery and Products",11,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,40906,"Aarhus","Denmark",56.161,10.24
"6","Aarhus Denmark",700,"Baltimore, MD","2012","Export","MD",40906,"Aarhus","4099","Denmark",4099,"Denmark",41,"Forest Products, Lumber, Logs, Woodchips",172,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,40906,"Aarhus","Denmark",56.161,10.24
"7","Aarhus Denmark",700,"Baltimore, MD","2012","Export","MD",40906,"Aarhus","4099","Denmark",4099,"Denmark",68,"Other Agricultural Products; Food and Kindred Products",19,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,40906,"Aarhus","Denmark",56.161,10.24
"8","Abu Dhabi United Arab Em",700,"Baltimore, MD","2012","Export","MD",52001,"Abu Dhabi","5200","United Arab Em",5200,"United Arab Emirates",68,"Other Agricultural Products; Food and Kindred Products",62,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,52001,"Abu Dhabi","United Arab Em",24.5333333333333,54.3833333333333
"9","Abu Dhabi United Arab Em",2017,"Jacksonville, FL","2012","Export","FL",52001,"Abu Dhabi","5200","United Arab Em",5200,"United Arab Emirates",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",2,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,52001,"Abu Dhabi","United Arab Em",24.5333333333333,54.3833333333333
"10","Abu Dhabi United Arab Em",766,"Wilmington, NC","2012","Export","NC",52001,"Abu Dhabi","5200","United Arab Em",5200,"United Arab Emirates",32,"Other Chemicals and Related Products",188,"South Atlantic","Industrial goods",34.2029665882353,-77.9545586470588,52001,"Abu Dhabi","United Arab Em",24.5333333333333,54.3833333333333
"11","Abu Dhabi United Arab Em",700,"Baltimore, MD","2012","Export","MD",52001,"Abu Dhabi","5200","United Arab Em",5200,"United Arab Emirates",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",87,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,52001,"Abu Dhabi","United Arab Em",24.5333333333333,54.3833333333333
"12","Abu Dhabi United Arab Em",766,"Wilmington, NC","2012","Export","NC",52001,"Abu Dhabi","5200","United Arab Em",5200,"United Arab Emirates",70,"All Manufactured Equipment, Machinery and Products",355,"South Atlantic","Industrial goods",34.2029665882353,-77.9545586470588,52001,"Abu Dhabi","United Arab Em",24.5333333333333,54.3833333333333
"13","Abu Dhabi United Arab Em",700,"Baltimore, MD","2012","Export","MD",52001,"Abu Dhabi","5200","United Arab Em",5200,"United Arab Emirates",53,"Primary Iron and Steel Products (Ingots,Bars,Rods,etc.)",610,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,52001,"Abu Dhabi","United Arab Em",24.5333333333333,54.3833333333333
"14","Abu Dhabi United Arab Em",2417,"Galveston, TX","2012","Export","TX",52001,"Abu Dhabi","5200","United Arab Em",5200,"United Arab Emirates",70,"All Manufactured Equipment, Machinery and Products",32,"Gulf of Mexico","Industrial goods",29.3124683918919,-94.8089730675676,52001,"Abu Dhabi","United Arab Em",24.5333333333333,54.3833333333333
"15","Abu Dhabi United Arab Em",700,"Baltimore, MD","2012","Export","MD",52001,"Abu Dhabi","5200","United Arab Em",5200,"United Arab Emirates",31,"Fertilizers",40,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,52001,"Abu Dhabi","United Arab Em",24.5333333333333,54.3833333333333
"16","Abu Dhabi United Arab Em",2017,"Jacksonville, FL","2012","Export","FL",52001,"Abu Dhabi","5200","United Arab Em",5200,"United Arab Emirates",32,"Other Chemicals and Related Products",66,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,52001,"Abu Dhabi","United Arab Em",24.5333333333333,54.3833333333333
"17","Abu Dhabi United Arab Em",2017,"Jacksonville, FL","2012","Export","FL",52001,"Abu Dhabi","5200","United Arab Em",5200,"United Arab Emirates",99,"Unknown or Not Elsewhere Classified",91,"South Atlantic","Other Goods",30.3683817857143,-81.5721939428571,52001,"Abu Dhabi","United Arab Em",24.5333333333333,54.3833333333333
"18","Abu Dhabi United Arab Em",700,"Baltimore, MD","2012","Export","MD",52001,"Abu Dhabi","5200","United Arab Em",5200,"United Arab Emirates",32,"Other Chemicals and Related Products",89,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,52001,"Abu Dhabi","United Arab Em",24.5333333333333,54.3833333333333
"19","Abu Dhabi United Arab Em",700,"Baltimore, MD","2012","Export","MD",52001,"Abu Dhabi","5200","United Arab Em",5200,"United Arab Emirates",70,"All Manufactured Equipment, Machinery and Products",5263,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,52001,"Abu Dhabi","United Arab Em",24.5333333333333,54.3833333333333
"20","Abu Dhabi United Arab Em",2017,"Jacksonville, FL","2012","Export","FL",52001,"Abu Dhabi","5200","United Arab Em",5200,"United Arab Emirates",70,"All Manufactured Equipment, Machinery and Products",13869,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,52001,"Abu Dhabi","United Arab Em",24.5333333333333,54.3833333333333
"21","Abu Dhabi United Arab Em",700,"Baltimore, MD","2012","Export","MD",52001,"Abu Dhabi","5200","United Arab Em",5200,"United Arab Emirates",99,"Unknown or Not Elsewhere Classified",355,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,52001,"Abu Dhabi","United Arab Em",24.5333333333333,54.3833333333333
"22","Abu Dhabi United Arab Em",700,"Baltimore, MD","2012","Export","MD",52001,"Abu Dhabi","5200","United Arab Em",5200,"United Arab Emirates",42,"Pulp and Waste Paper",274,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,52001,"Abu Dhabi","United Arab Em",24.5333333333333,54.3833333333333
"23","Acajutla El Salvador",2416,"Port Arthur, TX","2012","Export","TX",21101,"Acajutla","2110","El Salvador",2110,"El Salvador",68,"Other Agricultural Products; Food and Kindred Products",1405,"Gulf of Mexico","Agricultural goods",29.893605027027,-93.920496972973,21101,"Acajutla","El Salvador",13.57766,-89.83746
"24","Acajutla El Salvador",2017,"Jacksonville, FL","2012","Export","FL",21101,"Acajutla","2110","El Salvador",2110,"El Salvador",23,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases",76,"South Atlantic","Coal, Oil, and Petrochemicals",30.3683817857143,-81.5721939428571,21101,"Acajutla","El Salvador",13.57766,-89.83746
"25","Acajutla El Salvador",700,"Baltimore, MD","2012","Export","MD",21101,"Acajutla","2110","El Salvador",2110,"El Salvador",70,"All Manufactured Equipment, Machinery and Products",2,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,21101,"Acajutla","El Salvador",13.57766,-89.83746
"26","Acajutla El Salvador",2416,"Port Arthur, TX","2012","Export","TX",21101,"Acajutla","2110","El Salvador",2110,"El Salvador",23,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases",9528,"Gulf of Mexico","Coal, Oil, and Petrochemicals",29.893605027027,-93.920496972973,21101,"Acajutla","El Salvador",13.57766,-89.83746
"27","Acajutla El Salvador",700,"Baltimore, MD","2012","Export","MD",21101,"Acajutla","2110","El Salvador",2110,"El Salvador",41,"Forest Products, Lumber, Logs, Woodchips",18,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,21101,"Acajutla","El Salvador",13.57766,-89.83746
"28","Acajutla El Salvador",2417,"Galveston, TX","2012","Export","TX",21101,"Acajutla","2110","El Salvador",2110,"El Salvador",32,"Other Chemicals and Related Products",11574,"Gulf of Mexico","Industrial goods",29.3124683918919,-94.8089730675676,21101,"Acajutla","El Salvador",13.57766,-89.83746
"29","Acajutla El Salvador",2417,"Galveston, TX","2012","Export","TX",21101,"Acajutla","2110","El Salvador",2110,"El Salvador",47,"Sulphur (Dry), Clay & Salt",2205,"Gulf of Mexico","Ore, Rock and Minerals",29.3124683918919,-94.8089730675676,21101,"Acajutla","El Salvador",13.57766,-89.83746
"30","Acajutla El Salvador",700,"Baltimore, MD","2012","Export","MD",21101,"Acajutla","2110","El Salvador",2110,"El Salvador",99,"Unknown or Not Elsewhere Classified",5,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,21101,"Acajutla","El Salvador",13.57766,-89.83746
"31","Acajutla El Salvador",2017,"Jacksonville, FL","2012","Export","FL",21101,"Acajutla","2110","El Salvador",2110,"El Salvador",70,"All Manufactured Equipment, Machinery and Products",20,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,21101,"Acajutla","El Salvador",13.57766,-89.83746
"32","Acajutla El Salvador",700,"Baltimore, MD","2012","Export","MD",21101,"Acajutla","2110","El Salvador",2110,"El Salvador",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",14,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,21101,"Acajutla","El Salvador",13.57766,-89.83746
"33","Aden Yemen",2017,"Jacksonville, FL","2012","Export","FL",52101,"Aden","5210","Yemen",5210,"Republic of Yemen",70,"All Manufactured Equipment, Machinery and Products",7,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,52101,"Aden","Yemen",12.78988,45.01887
