"","Port_Country","PORT","PORT_NAME","YEAR","TYPE_PROC","STATE","FORPORT","FORPORT_NAME","CTRY_F","CTRY_F_NAME","CTRY_C","CTRY_C_NAME","PMS_COMM","PMS_NAME","TONNAGE","COASTDST","Good_Category","Dom_Lat","Dom_Lon","FORPORT.y","FORPORT_NAME.y","CTRY_F_NAME.y","For_Lat","For_Lon"
"23","Abu Dhabi United Arab Em",766,"Wilmington, NC","2014","Export","NC",52001,"Abu Dhabi","5200","United Arab Em",5200,"United Arab Emirates",32,"Other Chemicals and Related Products",50,"South Atlantic","Industrial goods",34.2029665882353,-77.9545586470588,52001,"Abu Dhabi","United Arab Em",24.5333333333333,54.3833333333333
"24","Acajutla El Salvador",700,"Baltimore, MD","2014","Export","MD",21101,"Acajutla","2110","El Salvador",2110,"El Salvador",64,"Barley, Rye, Oats, Rice and Sorghum Grains",22,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,21101,"Acajutla","El Salvador",13.57766,-89.83746
"25","Acajutla El Salvador",2416,"Port Arthur, TX","2014","Export","TX",21101,"Acajutla","2110","El Salvador",2110,"El Salvador",23,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases",6313,"Gulf of Mexico","Coal, Oil, and Petrochemicals",29.893605027027,-93.920496972973,21101,"Acajutla","El Salvador",13.57766,-89.83746
"26","Acajutla El Salvador",700,"Baltimore, MD","2014","Export","MD",21101,"Acajutla","2110","El Salvador",2110,"El Salvador",99,"Unknown or Not Elsewhere Classified",1,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,21101,"Acajutla","El Salvador",13.57766,-89.83746
"27","Acajutla El Salvador",2017,"Jacksonville, FL","2014","Export","FL",21101,"Acajutla","2110","El Salvador",2110,"El Salvador",41,"Forest Products, Lumber, Logs, Woodchips",23,"South Atlantic","Wood and Wood Products",30.3683817857143,-81.5721939428571,21101,"Acajutla","El Salvador",13.57766,-89.83746
"28","Acajutla El Salvador",700,"Baltimore, MD","2014","Export","MD",21101,"Acajutla","2110","El Salvador",2110,"El Salvador",70,"All Manufactured Equipment, Machinery and Products",36,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,21101,"Acajutla","El Salvador",13.57766,-89.83746
"29","Acajutla El Salvador",700,"Baltimore, MD","2014","Export","MD",21101,"Acajutla","2110","El Salvador",2110,"El Salvador",51,"Paper & Allied Products",23,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,21101,"Acajutla","El Salvador",13.57766,-89.83746
"30","Acajutla El Salvador",700,"Baltimore, MD","2014","Export","MD",21101,"Acajutla","2110","El Salvador",2110,"El Salvador",41,"Forest Products, Lumber, Logs, Woodchips",19,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,21101,"Acajutla","El Salvador",13.57766,-89.83746
"31","Aden Yemen",700,"Baltimore, MD","2014","Export","MD",52101,"Aden","5210","Yemen",5210,"Republic of Yemen",70,"All Manufactured Equipment, Machinery and Products",11,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,52101,"Aden","Yemen",12.78988,45.01887
"32","Aden Yemen",2017,"Jacksonville, FL","2014","Export","FL",52101,"Aden","5210","Yemen",5210,"Republic of Yemen",32,"Other Chemicals and Related Products",3,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,52101,"Aden","Yemen",12.78988,45.01887
"33","Aden Yemen",700,"Baltimore, MD","2014","Export","MD",52101,"Aden","5210","Yemen",5210,"Republic of Yemen",51,"Paper & Allied Products",2,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,52101,"Aden","Yemen",12.78988,45.01887
"34","Agadir Morocco",2017,"Jacksonville, FL","2014","Export","FL",71403,"Agadir","7140","Morocco",7140,"Morocco",70,"All Manufactured Equipment, Machinery and Products",11,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,71403,"Agadir","Morocco",30.42078,-9.62928
"35","Agadir Morocco",2017,"Jacksonville, FL","2014","Export","FL",71403,"Agadir","7140","Morocco",7140,"Morocco",51,"Paper & Allied Products",251,"South Atlantic","Wood and Wood Products",30.3683817857143,-81.5721939428571,71403,"Agadir","Morocco",30.42078,-9.62928
"36","Agadir Morocco",2416,"Port Arthur, TX","2014","Export","TX",71403,"Agadir","7140","Morocco",7140,"Morocco",51,"Paper & Allied Products",17611,"Gulf of Mexico","Wood and Wood Products",29.893605027027,-93.920496972973,71403,"Agadir","Morocco",30.42078,-9.62928
"37","Al Jubail Saudi Arabia",700,"Baltimore, MD","2014","Export","MD",51720,"Al Jubail","5170","Saudi Arabia",5170,"Saudi Arabia",24,"Petroleum Pitches, Coke, Asphalt, Naptha and Solvents",220,"North Atlantic","Coal, Oil, and Petrochemicals",39.2406340648148,-76.5608341388889,51720,"Al Jubail","Saudi Arabia",27.01669,49.66032
"38","Al Jubail Saudi Arabia",700,"Baltimore, MD","2014","Export","MD",51720,"Al Jubail","5170","Saudi Arabia",5170,"Saudi Arabia",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",5,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,51720,"Al Jubail","Saudi Arabia",27.01669,49.66032
"39","Al Jubail Saudi Arabia",700,"Baltimore, MD","2014","Export","MD",51720,"Al Jubail","5170","Saudi Arabia",5170,"Saudi Arabia",70,"All Manufactured Equipment, Machinery and Products",211,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,51720,"Al Jubail","Saudi Arabia",27.01669,49.66032
"40","Alexandretta Turkey",2017,"Jacksonville, FL","2014","Export","FL",48931,"Alexandretta","4890","Turkey",4890,"Turkey",70,"All Manufactured Equipment, Machinery and Products",600,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,48931,"Alexandretta","Turkey",36.59242,36.15106
"41","Alexandretta Turkey",2416,"Port Arthur, TX","2014","Export","TX",48931,"Alexandretta","4890","Turkey",4890,"Turkey",24,"Petroleum Pitches, Coke, Asphalt, Naptha and Solvents",43878,"Gulf of Mexico","Coal, Oil, and Petrochemicals",29.893605027027,-93.920496972973,48931,"Alexandretta","Turkey",36.59242,36.15106
"42","Alexandretta Turkey",700,"Baltimore, MD","2014","Export","MD",48931,"Alexandretta","4890","Turkey",4890,"Turkey",44,"Iron Ore and Iron & Steel Waste & Scrap",165129,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,48931,"Alexandretta","Turkey",36.59242,36.15106
"43","Algeciras Spain",2017,"Jacksonville, FL","2014","Export","FL",47031,"Algeciras","4700","Spain",4700,"Spain",42,"Pulp and Waste Paper",90,"South Atlantic","Wood and Wood Products",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"44","Algeciras Spain",2017,"Jacksonville, FL","2014","Export","FL",47031,"Algeciras","4700","Spain",4710,"Portugal",31,"Fertilizers",84,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"45","Algeciras Spain",2017,"Jacksonville, FL","2014","Export","FL",47031,"Algeciras","4700","Spain",4700,"Spain",70,"All Manufactured Equipment, Machinery and Products",456,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"46","Algeciras Spain",2017,"Jacksonville, FL","2014","Export","FL",47031,"Algeciras","4700","Spain",7910,"South Africa",99,"Unknown or Not Elsewhere Classified",184,"South Atlantic","Other Goods",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"47","Algeciras Spain",2017,"Jacksonville, FL","2014","Export","FL",47031,"Algeciras","4700","Spain",7490,"Ghana",70,"All Manufactured Equipment, Machinery and Products",456,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"48","Algeciras Spain",2017,"Jacksonville, FL","2014","Export","FL",47031,"Algeciras","4700","Spain",7910,"South Africa",32,"Other Chemicals and Related Products",55,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"49","Algeciras Spain",2017,"Jacksonville, FL","2014","Export","FL",47031,"Algeciras","4700","Spain",4759,"Italy",41,"Forest Products, Lumber, Logs, Woodchips",397,"South Atlantic","Wood and Wood Products",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"50","Algeciras Spain",2017,"Jacksonville, FL","2014","Export","FL",47031,"Algeciras","4700","Spain",4700,"Spain",31,"Fertilizers",84,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"51","Algeciras Spain",2017,"Jacksonville, FL","2014","Export","FL",47031,"Algeciras","4700","Spain",4890,"Turkey",99,"Unknown or Not Elsewhere Classified",184,"South Atlantic","Other Goods",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"52","Algeciras Spain",2017,"Jacksonville, FL","2014","Export","FL",47031,"Algeciras","4700","Spain",5520,"Vietnam",70,"All Manufactured Equipment, Machinery and Products",456,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"53","Algeciras Spain",2017,"Jacksonville, FL","2014","Export","FL",47031,"Algeciras","4700","Spain",7530,"Nigeria",99,"Unknown or Not Elsewhere Classified",184,"South Atlantic","Other Goods",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"54","Algeciras Spain",2017,"Jacksonville, FL","2014","Export","FL",47031,"Algeciras","4700","Spain",4700,"Spain",99,"Unknown or Not Elsewhere Classified",184,"South Atlantic","Other Goods",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"55","Algeciras Spain",2017,"Jacksonville, FL","2014","Export","FL",47031,"Algeciras","4700","Spain",7480,"Ivory Coast",70,"All Manufactured Equipment, Machinery and Products",456,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"56","Algeciras Spain",2017,"Jacksonville, FL","2014","Export","FL",47031,"Algeciras","4700","Spain",7910,"South Africa",68,"Other Agricultural Products; Food and Kindred Products",20,"South Atlantic","Agricultural goods",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"57","Algeciras Spain",2017,"Jacksonville, FL","2014","Export","FL",47031,"Algeciras","4700","Spain",5520,"Vietnam",99,"Unknown or Not Elsewhere Classified",184,"South Atlantic","Other Goods",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"58","Algeciras Spain",2017,"Jacksonville, FL","2014","Export","FL",47031,"Algeciras","4700","Spain",7530,"Nigeria",70,"All Manufactured Equipment, Machinery and Products",456,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"59","Algeciras Spain",2017,"Jacksonville, FL","2014","Export","FL",47031,"Algeciras","4700","Spain",4700,"Spain",41,"Forest Products, Lumber, Logs, Woodchips",397,"South Atlantic","Wood and Wood Products",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"60","Algeciras Spain",2017,"Jacksonville, FL","2014","Export","FL",47031,"Algeciras","4700","Spain",7290,"Egypt",32,"Other Chemicals and Related Products",55,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"61","Algeciras Spain",2017,"Jacksonville, FL","2014","Export","FL",47031,"Algeciras","4700","Spain",7440,"Senegal",67,"Animal Feed, Grain Mill Products, Flour, Processed Grains",21,"South Atlantic","Agricultural goods",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"62","Algeciras Spain",2017,"Jacksonville, FL","2014","Export","FL",47031,"Algeciras","4700","Spain",7440,"Senegal",70,"All Manufactured Equipment, Machinery and Products",456,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"63","Algeciras Spain",2017,"Jacksonville, FL","2014","Export","FL",47031,"Algeciras","4700","Spain",7490,"Ghana",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",0,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"64","Algeciras Spain",2017,"Jacksonville, FL","2014","Export","FL",47031,"Algeciras","4700","Spain",4890,"Turkey",70,"All Manufactured Equipment, Machinery and Products",456,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"65","Algeciras Spain",2017,"Jacksonville, FL","2014","Export","FL",47031,"Algeciras","4700","Spain",7440,"Senegal",32,"Other Chemicals and Related Products",55,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"66","Algeciras Spain",2017,"Jacksonville, FL","2014","Export","FL",47031,"Algeciras","4700","Spain",7490,"Ghana",99,"Unknown or Not Elsewhere Classified",184,"South Atlantic","Other Goods",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"67","Algeciras Spain",2017,"Jacksonville, FL","2014","Export","FL",47031,"Algeciras","4700","Spain",7910,"South Africa",70,"All Manufactured Equipment, Machinery and Products",456,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"68","Algeciras Spain",2017,"Jacksonville, FL","2014","Export","FL",47031,"Algeciras","4700","Spain",4890,"Turkey",55,"Primary Wood Products; Veneer; Plywood",26,"South Atlantic","Wood and Wood Products",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"69","Algeciras Spain",2017,"Jacksonville, FL","2014","Export","FL",47031,"Algeciras","4700","Spain",4890,"Turkey",51,"Paper & Allied Products",290,"South Atlantic","Wood and Wood Products",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"70","Algeciras Spain",2017,"Jacksonville, FL","2014","Export","FL",47031,"Algeciras","4700","Spain",4120,"United Kingdom",99,"Unknown or Not Elsewhere Classified",184,"South Atlantic","Other Goods",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"71","Alicante Spain",2416,"Port Arthur, TX","2014","Export","TX",47057,"Alicante","4700","Spain",4700,"Spain",24,"Petroleum Pitches, Coke, Asphalt, Naptha and Solvents",38581,"Gulf of Mexico","Coal, Oil, and Petrochemicals",29.893605027027,-93.920496972973,47057,"Alicante","Spain",38.33723,-0.48689
"72","Alicante Spain",2416,"Port Arthur, TX","2014","Export","TX",47057,"Alicante","4700","Spain",4700,"Spain",32,"Other Chemicals and Related Products",19852,"Gulf of Mexico","Industrial goods",29.893605027027,-93.920496972973,47057,"Alicante","Spain",38.33723,-0.48689
"73","All Other Bahrain Ports Bahrain",2017,"Jacksonville, FL","2014","Export","FL",52500,"All Other Bahrain Ports","5250","Bahrain",5250,"Bahrain",99,"Unknown or Not Elsewhere Classified",3692,"South Atlantic","Other Goods",30.3683817857143,-81.5721939428571,52500,"All Other Bahrain Ports","Bahrain",26.217,50.632
"74","All Other Bahrain Ports Bahrain",2017,"Jacksonville, FL","2014","Export","FL",52500,"All Other Bahrain Ports","5250","Bahrain",5250,"Bahrain",32,"Other Chemicals and Related Products",4,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,52500,"All Other Bahrain Ports","Bahrain",26.217,50.632
"75","All Other Bahrain Ports Bahrain",2417,"Galveston, TX","2014","Export","TX",52500,"All Other Bahrain Ports","5250","Bahrain",5250,"Bahrain",70,"All Manufactured Equipment, Machinery and Products",32,"Gulf of Mexico","Industrial goods",29.3124683918919,-94.8089730675676,52500,"All Other Bahrain Ports","Bahrain",26.217,50.632
"76","All Other Bahrain Ports Bahrain",2017,"Jacksonville, FL","2014","Export","FL",52500,"All Other Bahrain Ports","5250","Bahrain",5250,"Bahrain",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",64,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,52500,"All Other Bahrain Ports","Bahrain",26.217,50.632
"77","All Other Bahrain Ports Bahrain",700,"Baltimore, MD","2014","Export","MD",52500,"All Other Bahrain Ports","5250","Bahrain",5250,"Bahrain",32,"Other Chemicals and Related Products",1,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,52500,"All Other Bahrain Ports","Bahrain",26.217,50.632
"78","All Other Bahrain Ports Bahrain",2017,"Jacksonville, FL","2014","Export","FL",52500,"All Other Bahrain Ports","5250","Bahrain",5250,"Bahrain",70,"All Manufactured Equipment, Machinery and Products",5598,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,52500,"All Other Bahrain Ports","Bahrain",26.217,50.632
"79","All Other Bahrain Ports Bahrain",700,"Baltimore, MD","2014","Export","MD",52500,"All Other Bahrain Ports","5250","Bahrain",5250,"Bahrain",70,"All Manufactured Equipment, Machinery and Products",2509,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,52500,"All Other Bahrain Ports","Bahrain",26.217,50.632
"80","All Other Bahrain Ports Bahrain",700,"Baltimore, MD","2014","Export","MD",52500,"All Other Bahrain Ports","5250","Bahrain",5250,"Bahrain",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",3,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,52500,"All Other Bahrain Ports","Bahrain",26.217,50.632
"81","All Other Bahrain Ports Bahrain",700,"Baltimore, MD","2014","Export","MD",52500,"All Other Bahrain Ports","5250","Bahrain",5250,"Bahrain",99,"Unknown or Not Elsewhere Classified",751,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,52500,"All Other Bahrain Ports","Bahrain",26.217,50.632
"82","All Other Bahrain Ports Bahrain",2017,"Jacksonville, FL","2014","Export","FL",52500,"All Other Bahrain Ports","5250","Bahrain",5200,"United Arab Emirates",70,"All Manufactured Equipment, Machinery and Products",5598,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,52500,"All Other Bahrain Ports","Bahrain",26.217,50.632
"83","All Other Bahrain Ports Bahrain",700,"Baltimore, MD","2014","Export","MD",52500,"All Other Bahrain Ports","5250","Bahrain",5250,"Bahrain",68,"Other Agricultural Products; Food and Kindred Products",505,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,52500,"All Other Bahrain Ports","Bahrain",26.217,50.632
"84","All Other Belgium Ports Belgium",700,"Baltimore, MD","2014","Export","MD",42300,"All Other Belgium Ports","4231","Belgium",4231,"Belgium",10,"Coal,Lignite & Coal Coke",133380,"North Atlantic","Coal, Oil, and Petrochemicals",39.2406340648148,-76.5608341388889,42300,"All Other Belgium Ports","Belgium",51.39,3.32
"85","All Other Belgium Ports Belgium",700,"Baltimore, MD","2014","Export","MD",42300,"All Other Belgium Ports","4231","Belgium",4231,"Belgium",70,"All Manufactured Equipment, Machinery and Products",7,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,42300,"All Other Belgium Ports","Belgium",51.39,3.32
"86","All Other Canada Atlantic Region Ports Canada",2416,"Port Arthur, TX","2014","Export","TX",13400,"All Other Canada Atlantic Region Ports","1220","Canada",1220,"Canada",24,"Petroleum Pitches, Coke, Asphalt, Naptha and Solvents",53207,"Gulf of Mexico","Coal, Oil, and Petrochemicals",29.893605027027,-93.920496972973,13400,"All Other Canada Atlantic Region Ports","Canada",44.939533,-65.863144
"87","All Other Canada Atlantic Region Ports Canada",700,"Baltimore, MD","2014","Export","MD",13400,"All Other Canada Atlantic Region Ports","1220","Canada",1220,"Canada",10,"Coal,Lignite & Coal Coke",1200259,"North Atlantic","Coal, Oil, and Petrochemicals",39.2406340648148,-76.5608341388889,13400,"All Other Canada Atlantic Region Ports","Canada",44.939533,-65.863144
"88","All Other Canada Pacific Region Ports Canada",700,"Baltimore, MD","2014","Export","MD",12200,"All Other Canada Pacific Region Ports","1220","Canada",1220,"Canada",70,"All Manufactured Equipment, Machinery and Products",16,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,12200,"All Other Canada Pacific Region Ports","Canada",51.408981,-128.996782
