"","Port_Country","PORT","PORT_NAME","YEAR","TYPE_PROC","STATE","FORPORT","FORPORT_NAME","CTRY_F","CTRY_F_NAME","CTRY_C","CTRY_C_NAME","PMS_COMM","PMS_NAME","TONNAGE","COASTDST","Good_Category","Dom_Lat","Dom_Lon","FORPORT.y","FORPORT_NAME.y","CTRY_F_NAME.y","For_Lat","For_Lon"
"55175","Singapore Singapore",398,"Port Authority of New York and New Jersey, NY & NJ","2022","Export","NJ",55976,"Singapore","5590","Singapore",5600,"Indonesia",41,"Forest Products, Lumber, Logs, Woodchips",10373.7049554391,"North Atlantic","Wood and Wood Products",40.6838191489362,-74.0476073170213,55976,"Singapore","Singapore",1.258,103.85
"55176","Singapore Singapore",1992,"PortMiami, FL","2022","Export","FL",55976,"Singapore","5590","Singapore",5570,"Malaysia",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",660.179566461086,"South Atlantic","Industrial goods",25.7826253333333,-80.2008171296296,55976,"Singapore","Singapore",1.258,103.85
"55177","Singapore Singapore",4344,"Port of Oakland, CA","2022","Export","CA",55976,"Singapore","5590","Singapore",5200,"United Arab Emirates",70,"All Manufactured Equipment, Machinery and Products",15015.3481263469,"South Pacific","Industrial goods",37.79946928,-122.2975068,55976,"Singapore","Singapore",1.258,103.85
"55178","Singapore Singapore",2255,"Plaquemines Port, Harbor and Terminal District, LA","2022","Export","LA",55976,"Singapore","5590","Singapore",5590,"Singapore",66,"Vegetable Products",1124.35854869734,"Gulf of Mexico","Agricultural goods",29.5387378571429,-89.7289103333333,55976,"Singapore","Singapore",1.258,103.85
"55179","Singapore Singapore",398,"Port Authority of New York and New Jersey, NY & NJ","2022","Export","NY",55976,"Singapore","5590","Singapore",5820,"Hong Kong",32,"Other Chemicals and Related Products",136231.837717775,"North Atlantic","Industrial goods",40.6838191489362,-74.0476073170213,55976,"Singapore","Singapore",1.258,103.85
"55180","Singapore Singapore",398,"Port Authority of New York and New Jersey, NY & NJ","2022","Export","NJ",55976,"Singapore","5590","Singapore",5880,"Japan",99,"Unknown or Not Elsewhere Classified",3964.77478132906,"North Atlantic","Other Goods",40.6838191489362,-74.0476073170213,55976,"Singapore","Singapore",1.258,103.85
"55181","Singapore Singapore",5700,"Port of Virginia, VA","2022","Export","VA",55976,"Singapore","5590","Singapore",5350,"Pakistan",99,"Unknown or Not Elsewhere Classified",1961.80006283173,"North Atlantic","Other Goods",36.8560355769231,-76.31769725,55976,"Singapore","Singapore",1.258,103.85
"55182","Singapore Singapore",5700,"Port of Virginia, VA","2022","Export","VA",55976,"Singapore","5590","Singapore",5200,"United Arab Emirates",70,"All Manufactured Equipment, Machinery and Products",52803.1883904606,"North Atlantic","Industrial goods",36.8560355769231,-76.31769725,55976,"Singapore","Singapore",1.258,103.85
"55183","Singapore Singapore",775,"Port of Charleston, SC","2022","Export","SC",55976,"Singapore","5590","Singapore",5520,"Vietnam",32,"Other Chemicals and Related Products",72366.1608271742,"South Atlantic","Industrial goods",32.8681967272727,-79.940669,55976,"Singapore","Singapore",1.258,103.85
"55184","Singapore Singapore",4110,"Port of Long Beach, CA","2022","Export","CA",55976,"Singapore","5590","Singapore",5330,"India",66,"Vegetable Products",1365.16917717996,"South Pacific","Agricultural goods",33.7593811044776,-118.212307373134,55976,"Singapore","Singapore",1.258,103.85
"55185","Singapore Singapore",2021,"Tampa Port Authority, FL","2022","Export","FL",55976,"Singapore","5590","Singapore",5590,"Singapore",44,"Iron Ore and Iron & Steel Waste & Scrap",29.9982914179577,"Gulf of Mexico","Ore, Rock and Minerals",27.9051726236559,-82.4451260537634,55976,"Singapore","Singapore",1.258,103.85
"55186","Singapore Singapore",2251,"Port of New Orleans, LA","2022","Export","LA",55976,"Singapore","5590","Singapore",5570,"Malaysia",46,"Non-Ferrous Ores and Scrap",501.197660896069,"Gulf of Mexico","Ore, Rock and Minerals",29.9488954642857,-90.0661620714286,55976,"Singapore","Singapore",1.258,103.85
"55187","Singapore Singapore",2017,"Jacksonville, FL","2022","Export","FL",55976,"Singapore","5590","Singapore",6021,"Australia",70,"All Manufactured Equipment, Machinery and Products",13812.2500592492,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,55976,"Singapore","Singapore",1.258,103.85
"55188","Singapore Singapore",4110,"Port of Long Beach, CA","2022","Export","CA",55976,"Singapore","5590","Singapore",5520,"Vietnam",24,"Petroleum Pitches, Coke, Asphalt, Naptha and Solvents",336.932378732012,"South Pacific","Coal, Oil, and Petrochemicals",33.7593811044776,-118.212307373134,55976,"Singapore","Singapore",1.258,103.85
"55189","Singapore Singapore",2017,"Jacksonville, FL","2022","Export","FL",55976,"Singapore","5590","Singapore",5590,"Singapore",66,"Vegetable Products",607.410836819392,"South Atlantic","Agricultural goods",30.3683817857143,-81.5721939428571,55976,"Singapore","Singapore",1.258,103.85
"55190","Singapore Singapore",4719,"Tacoma, WA","2022","Export","WA",55976,"Singapore","5590","Singapore",5570,"Malaysia",32,"Other Chemicals and Related Products",19306.3796910222,"North Pacific","Industrial goods",47.2644141466667,-122.439745986667,55976,"Singapore","Singapore",1.258,103.85
"55191","Singapore Singapore",4344,"Port of Oakland, CA","2022","Export","CA",55976,"Singapore","5590","Singapore",5180,"Qatar",46,"Non-Ferrous Ores and Scrap",1922.29479102939,"South Pacific","Ore, Rock and Minerals",37.79946928,-122.2975068,55976,"Singapore","Singapore",1.258,103.85
"55192","Singapore Singapore",4344,"Port of Oakland, CA","2022","Export","CA",55976,"Singapore","5590","Singapore",5590,"Singapore",44,"Iron Ore and Iron & Steel Waste & Scrap",1115.46156517138,"South Pacific","Ore, Rock and Minerals",37.79946928,-122.2975068,55976,"Singapore","Singapore",1.258,103.85
"55193","Singapore Singapore",776,"Port of Savannah, GA","2022","Export","GA",55976,"Singapore","5590","Singapore",5550,"Cambodia",41,"Forest Products, Lumber, Logs, Woodchips",21562.2480530432,"South Atlantic","Wood and Wood Products",32.0981594893617,-81.0874694893617,55976,"Singapore","Singapore",1.258,103.85
"55194","Singapore Singapore",5700,"Port of Virginia, VA","2022","Export","VA",55976,"Singapore","5590","Singapore",4759,"Italy",55,"Primary Wood Products; Veneer; Plywood",339.381691716684,"North Atlantic","Wood and Wood Products",36.8560355769231,-76.31769725,55976,"Singapore","Singapore",1.258,103.85
"55195","Singapore Singapore",776,"Port of Savannah, GA","2022","Export","GA",55976,"Singapore","5590","Singapore",5610,"Brunei",70,"All Manufactured Equipment, Machinery and Products",62794.6254181892,"South Atlantic","Industrial goods",32.0981594893617,-81.0874694893617,55976,"Singapore","Singapore",1.258,103.85
"55196","Singapore Singapore",4110,"Port of Long Beach, CA","2022","Export","CA",55976,"Singapore","5590","Singapore",5490,"Thailand",99,"Unknown or Not Elsewhere Classified",8576.55494744732,"South Pacific","Other Goods",33.7593811044776,-118.212307373134,55976,"Singapore","Singapore",1.258,103.85
"55197","Singapore Singapore",775,"Port of Charleston, SC","2022","Export","SC",55976,"Singapore","5590","Singapore",5570,"Malaysia",62,"Wheat",684.860309639158,"South Atlantic","Agricultural goods",32.8681967272727,-79.940669,55976,"Singapore","Singapore",1.258,103.85
"55198","Singapore Singapore",5700,"Port of Virginia, VA","2022","Export","VA",55976,"Singapore","5590","Singapore",5880,"Japan",63,"Corn",20364.2932037016,"North Atlantic","Agricultural goods",36.8560355769231,-76.31769725,55976,"Singapore","Singapore",1.258,103.85
"55199","Singapore Singapore",4344,"Port of Oakland, CA","2022","Export","CA",55976,"Singapore","5590","Singapore",5590,"Singapore",32,"Other Chemicals and Related Products",8361.75257527406,"South Pacific","Industrial goods",37.79946928,-122.2975068,55976,"Singapore","Singapore",1.258,103.85
