"","Port_Country","PORT","PORT_NAME","YEAR","TYPE_PROC","STATE","FORPORT","FORPORT_NAME","CTRY_F","CTRY_F_NAME","CTRY_C","CTRY_C_NAME","PMS_COMM","PMS_NAME","TONNAGE","COASTDST","Good_Category","Dom_Lat","Dom_Lon","FORPORT.y","FORPORT_NAME.y","CTRY_F_NAME.y","For_Lat","For_Lon"
"16","Aarhus Denmark",3924,"Duluth-Superior, MN and WI","2012","Import","MN",40906,"Aarhus","4099","Denmark",4099,"Denmark",32,"Other Chemicals and Related Products",1,"Great Lakes","Industrial goods",46.7497344912281,-92.0994718947368,40906,"Aarhus","Denmark",56.161,10.24
"17","Aarhus Denmark",700,"Baltimore, MD","2012","Import","MD",40906,"Aarhus","4099","Denmark",4099,"Denmark",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",13,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,40906,"Aarhus","Denmark",56.161,10.24
"18","Abu Dhabi United Arab Em",2017,"Jacksonville, FL","2012","Import","FL",52001,"Abu Dhabi","5200","United Arab Em",5200,"United Arab Emirates",70,"All Manufactured Equipment, Machinery and Products",8,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,52001,"Abu Dhabi","United Arab Em",24.5333333333333,54.3833333333333
"19","Acajutla El Salvador",700,"Baltimore, MD","2012","Import","MD",21101,"Acajutla","2110","El Salvador",2110,"El Salvador",68,"Other Agricultural Products; Food and Kindred Products",181756,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,21101,"Acajutla","El Salvador",13.57766,-89.83746
"20","Aguadulce Panama",2017,"Jacksonville, FL","2012","Import","FL",22581,"Aguadulce","2250","Panama",2250,"Panama",70,"All Manufactured Equipment, Machinery and Products",0,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,22581,"Aguadulce","Panama",8.23333,-80.5
"21","Al Basrah Iraq",2417,"Galveston, TX","2012","Import","TX",50525,"Al Basrah","5050","Iraq",5050,"Iraq",70,"All Manufactured Equipment, Machinery and Products",0,"Gulf of Mexico","Industrial goods",29.3124683918919,-94.8089730675676,50525,"Al Basrah","Iraq",30.51142,47.84966
"22","Al Jubail Saudi Arabia",766,"Wilmington, NC","2012","Import","NC",51720,"Al Jubail","5170","Saudi Arabia",5170,"Saudi Arabia",32,"Other Chemicals and Related Products",18769,"South Atlantic","Industrial goods",34.2029665882353,-77.9545586470588,51720,"Al Jubail","Saudi Arabia",27.01669,49.66032
"23","Alexandretta Turkey",2017,"Jacksonville, FL","2012","Import","FL",48931,"Alexandretta","4890","Turkey",4890,"Turkey",53,"Primary Iron and Steel Products (Ingots,Bars,Rods,etc.)",846,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,48931,"Alexandretta","Turkey",36.59242,36.15106
"24","Alexandretta Turkey",700,"Baltimore, MD","2012","Import","MD",48931,"Alexandretta","4890","Turkey",4890,"Turkey",53,"Primary Iron and Steel Products (Ingots,Bars,Rods,etc.)",0,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,48931,"Alexandretta","Turkey",36.59242,36.15106
"25","Algeciras Spain",2017,"Jacksonville, FL","2012","Import","FL",47031,"Algeciras","4700","Spain",4700,"Spain",68,"Other Agricultural Products; Food and Kindred Products",10,"South Atlantic","Agricultural goods",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"26","Algeciras Spain",2017,"Jacksonville, FL","2012","Import","FL",47031,"Algeciras","4700","Spain",7910,"South Africa",99,"Unknown or Not Elsewhere Classified",3,"South Atlantic","Other Goods",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"27","Algeciras Spain",2017,"Jacksonville, FL","2012","Import","FL",47031,"Algeciras","4700","Spain",7140,"Morocco",41,"Forest Products, Lumber, Logs, Woodchips",0,"South Atlantic","Wood and Wood Products",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"28","Algeciras Spain",2017,"Jacksonville, FL","2012","Import","FL",47031,"Algeciras","4700","Spain",4700,"Spain",22,"Gasoline, Jet Fuel, Kerosene",33572,"South Atlantic","Coal, Oil, and Petrochemicals",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"29","Algeciras Spain",2017,"Jacksonville, FL","2012","Import","FL",47031,"Algeciras","4700","Spain",7910,"South Africa",70,"All Manufactured Equipment, Machinery and Products",9,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"30","All Other Bahrain Ports Bahrain",766,"Wilmington, NC","2012","Import","NC",52500,"All Other Bahrain Ports","5250","Bahrain",5250,"Bahrain",32,"Other Chemicals and Related Products",8835,"South Atlantic","Industrial goods",34.2029665882353,-77.9545586470588,52500,"All Other Bahrain Ports","Bahrain",26.217,50.632
"31","All Other Bahrain Ports Bahrain",2417,"Galveston, TX","2012","Import","TX",52500,"All Other Bahrain Ports","5250","Bahrain",5250,"Bahrain",31,"Fertilizers",145495,"Gulf of Mexico","Industrial goods",29.3124683918919,-94.8089730675676,52500,"All Other Bahrain Ports","Bahrain",26.217,50.632
"32","All Other Bermuda Ports Bermuda",2017,"Jacksonville, FL","2012","Import","FL",23299,"All Other Bermuda Ports","2320","Bermuda",5700,"China",41,"Forest Products, Lumber, Logs, Woodchips",172,"South Atlantic","Wood and Wood Products",30.3683817857143,-81.5721939428571,23299,"All Other Bermuda Ports","Bermuda",32.325,-64.774
"33","All Other Bermuda Ports Bermuda",2017,"Jacksonville, FL","2012","Import","FL",23299,"All Other Bermuda Ports","2320","Bermuda",5700,"China",52,"Building Cement & Concrete; Lime; Glass",43,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,23299,"All Other Bermuda Ports","Bermuda",32.325,-64.774
"34","All Other Bermuda Ports Bermuda",700,"Baltimore, MD","2012","Import","MD",23299,"All Other Bermuda Ports","2320","Bermuda",5350,"Pakistan",70,"All Manufactured Equipment, Machinery and Products",12,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,23299,"All Other Bermuda Ports","Bermuda",32.325,-64.774
"35","All Other Bermuda Ports Bermuda",2017,"Jacksonville, FL","2012","Import","FL",23299,"All Other Bermuda Ports","2320","Bermuda",5700,"China",68,"Other Agricultural Products; Food and Kindred Products",35,"South Atlantic","Agricultural goods",30.3683817857143,-81.5721939428571,23299,"All Other Bermuda Ports","Bermuda",32.325,-64.774
"36","All Other Bermuda Ports Bermuda",2017,"Jacksonville, FL","2012","Import","FL",23299,"All Other Bermuda Ports","2320","Bermuda",2010,"Mexico",68,"Other Agricultural Products; Food and Kindred Products",35,"South Atlantic","Agricultural goods",30.3683817857143,-81.5721939428571,23299,"All Other Bermuda Ports","Bermuda",32.325,-64.774
"37","All Other Bermuda Ports Bermuda",2017,"Jacksonville, FL","2012","Import","FL",23299,"All Other Bermuda Ports","2320","Bermuda",5490,"Thailand",53,"Primary Iron and Steel Products (Ingots,Bars,Rods,etc.)",103,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,23299,"All Other Bermuda Ports","Bermuda",32.325,-64.774
"38","All Other Bermuda Ports Bermuda",2017,"Jacksonville, FL","2012","Import","FL",23299,"All Other Bermuda Ports","2320","Bermuda",2360,"Bahamas",32,"Other Chemicals and Related Products",241,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,23299,"All Other Bermuda Ports","Bermuda",32.325,-64.774
"39","All Other Bermuda Ports Bermuda",2017,"Jacksonville, FL","2012","Import","FL",23299,"All Other Bermuda Ports","2320","Bermuda",5700,"China",46,"Non-Ferrous Ores and Scrap",43,"South Atlantic","Ore, Rock and Minerals",30.3683817857143,-81.5721939428571,23299,"All Other Bermuda Ports","Bermuda",32.325,-64.774
"40","All Other Bermuda Ports Bermuda",2017,"Jacksonville, FL","2012","Import","FL",23299,"All Other Bermuda Ports","2320","Bermuda",4099,"Denmark",67,"Animal Feed, Grain Mill Products, Flour, Processed Grains",54,"South Atlantic","Agricultural goods",30.3683817857143,-81.5721939428571,23299,"All Other Bermuda Ports","Bermuda",32.325,-64.774
"41","All Other Bermuda Ports Bermuda",2017,"Jacksonville, FL","2012","Import","FL",23299,"All Other Bermuda Ports","2320","Bermuda",5700,"China",70,"All Manufactured Equipment, Machinery and Products",2754,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,23299,"All Other Bermuda Ports","Bermuda",32.325,-64.774
"42","All Other Bermuda Ports Bermuda",2017,"Jacksonville, FL","2012","Import","FL",23299,"All Other Bermuda Ports","2320","Bermuda",5700,"China",53,"Primary Iron and Steel Products (Ingots,Bars,Rods,etc.)",103,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,23299,"All Other Bermuda Ports","Bermuda",32.325,-64.774
"43","All Other Bermuda Ports Bermuda",700,"Baltimore, MD","2012","Import","MD",23299,"All Other Bermuda Ports","2320","Bermuda",6141,"New Zealand",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",22,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,23299,"All Other Bermuda Ports","Bermuda",32.325,-64.774
"44","All Other Bermuda Ports Bermuda",2017,"Jacksonville, FL","2012","Import","FL",23299,"All Other Bermuda Ports","2320","Bermuda",5700,"China",31,"Fertilizers",42,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,23299,"All Other Bermuda Ports","Bermuda",32.325,-64.774
"45","All Other Bermuda Ports Bermuda",2017,"Jacksonville, FL","2012","Import","FL",23299,"All Other Bermuda Ports","2320","Bermuda",5700,"China",66,"Vegetable Products",20,"South Atlantic","Agricultural goods",30.3683817857143,-81.5721939428571,23299,"All Other Bermuda Ports","Bermuda",32.325,-64.774
"46","All Other Bermuda Ports Bermuda",2017,"Jacksonville, FL","2012","Import","FL",23299,"All Other Bermuda Ports","2320","Bermuda",5700,"China",32,"Other Chemicals and Related Products",241,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,23299,"All Other Bermuda Ports","Bermuda",32.325,-64.774
"47","All Other Bermuda Ports Bermuda",2017,"Jacksonville, FL","2012","Import","FL",23299,"All Other Bermuda Ports","2320","Bermuda",5700,"China",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",109,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,23299,"All Other Bermuda Ports","Bermuda",32.325,-64.774
"48","All Other Canada Atlantic Region Ports Canada",700,"Baltimore, MD","2012","Import","MD",13400,"All Other Canada Atlantic Region Ports","1220","Canada",1220,"Canada",70,"All Manufactured Equipment, Machinery and Products",1103,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,13400,"All Other Canada Atlantic Region Ports","Canada",44.939533,-65.863144
"49","All Other Canada Great Lakes Region Ports Canada",3221,"Erie, PA","2012","Import","PA",9000,"All Other Canada Great Lakes Region Ports","1220","Canada",1220,"Canada",43,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material",76513,"Great Lakes","Ore, Rock and Minerals",42.1426303333333,-80.0855253333333,9000,"All Other Canada Great Lakes Region Ports","Canada",47.654915,-85.288378
"50","All Other Canada Great Lakes Region Ports Canada",3210,"Kelleys Island, OH","2012","Import","OH",9000,"All Other Canada Great Lakes Region Ports","1220","Canada",1220,"Canada",43,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material",4524,"Great Lakes","Ore, Rock and Minerals",41.591,-82.705,9000,"All Other Canada Great Lakes Region Ports","Canada",47.654915,-85.288378
"51","All Other Canada Great Lakes Region Ports Canada",3212,"Marblehead, OH","2012","Import","OH",9000,"All Other Canada Great Lakes Region Ports","1220","Canada",1220,"Canada",43,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material",9785,"Great Lakes","Ore, Rock and Minerals",41.5432626666667,-82.7293743333333,9000,"All Other Canada Great Lakes Region Ports","Canada",47.654915,-85.288378
"52","All Other Canada Pacific Region Ports Canada",4340,"Redwood City, CA","2012","Import","CA",12200,"All Other Canada Pacific Region Ports","1220","Canada",1220,"Canada",43,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material",343851,"South Pacific","Ore, Rock and Minerals",37.5123683333333,-122.2092355,12200,"All Other Canada Pacific Region Ports","Canada",51.408981,-128.996782
"53","All Other Denmark Ports Denmark",766,"Wilmington, NC","2012","Import","NC",40900,"All Other Denmark Ports","4099","Denmark",4099,"Denmark",99,"Unknown or Not Elsewhere Classified",0,"South Atlantic","Other Goods",34.2029665882353,-77.9545586470588,40900,"All Other Denmark Ports","Denmark",56,11.04
"54","All Other Denmark Ports Denmark",2017,"Jacksonville, FL","2012","Import","FL",40900,"All Other Denmark Ports","4099","Denmark",4099,"Denmark",70,"All Manufactured Equipment, Machinery and Products",0,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,40900,"All Other Denmark Ports","Denmark",56,11.04
"55","All Other Denmark Ports Denmark",766,"Wilmington, NC","2012","Import","NC",40900,"All Other Denmark Ports","4099","Denmark",4099,"Denmark",70,"All Manufactured Equipment, Machinery and Products",7,"South Atlantic","Industrial goods",34.2029665882353,-77.9545586470588,40900,"All Other Denmark Ports","Denmark",56,11.04
"56","All Other Denmark Ports Denmark",766,"Wilmington, NC","2012","Import","NC",40900,"All Other Denmark Ports","4099","Denmark",4099,"Denmark",32,"Other Chemicals and Related Products",341,"South Atlantic","Industrial goods",34.2029665882353,-77.9545586470588,40900,"All Other Denmark Ports","Denmark",56,11.04
"57","All Other El Salvador Ports El Salvador",2417,"Galveston, TX","2012","Import","TX",21199,"All Other El Salvador Ports","2110","El Salvador",2110,"El Salvador",66,"Vegetable Products",252,"Gulf of Mexico","Agricultural goods",29.3124683918919,-94.8089730675676,21199,"All Other El Salvador Ports","El Salvador",13.25,-89.05
"58","All Other Equatorial Guinea Ports Equatorial Gui",2416,"Port Arthur, TX","2012","Import","TX",73800,"All Other Equatorial Guinea Ports","7380","Equatorial Gui",7380,"Equatorial Guinea",70,"All Manufactured Equipment, Machinery and Products",142,"Gulf of Mexico","Industrial goods",29.893605027027,-93.920496972973,73800,"All Other Equatorial Guinea Ports","Equatorial Gui",2.06,9.57
"59","All Other Finland Ports Finland",2017,"Jacksonville, FL","2012","Import","FL",40500,"All Other Finland Ports","4050","Finland",4050,"Finland",31,"Fertilizers",2489,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,40500,"All Other Finland Ports","Finland",61.79,21.04
"60","All Other Germany Atlantic Region Ports Germany",700,"Baltimore, MD","2012","Import","MD",42899,"All Other Germany Atlantic Region Ports","4280","Germany",4280,"Germany",70,"All Manufactured Equipment, Machinery and Products",0,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,42899,"All Other Germany Atlantic Region Ports","Germany",53.94,8.1
"61","All Other Germany Atlantic Region Ports Germany",700,"Baltimore, MD","2012","Import","MD",42899,"All Other Germany Atlantic Region Ports","4280","Germany",4280,"Germany",99,"Unknown or Not Elsewhere Classified",14,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,42899,"All Other Germany Atlantic Region Ports","Germany",53.94,8.1
"62","All Other Germany Atlantic Region Ports Germany",700,"Baltimore, MD","2012","Import","MD",42899,"All Other Germany Atlantic Region Ports","4280","Germany",4280,"Germany",32,"Other Chemicals and Related Products",13228,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,42899,"All Other Germany Atlantic Region Ports","Germany",53.94,8.1
"63","All Other Guatemala Caribbean Region Ports Guatemala",2416,"Port Arthur, TX","2012","Import","TX",20500,"All Other Guatemala Caribbean Region Ports","2050","Guatemala",2050,"Guatemala",70,"All Manufactured Equipment, Machinery and Products",0,"Gulf of Mexico","Industrial goods",29.893605027027,-93.920496972973,20500,"All Other Guatemala Caribbean Region Ports","Guatemala",15.78,-88.65
"64","All Other Guatemala Caribbean Region Ports Guatemala",700,"Baltimore, MD","2012","Import","MD",20500,"All Other Guatemala Caribbean Region Ports","2050","Guatemala",2050,"Guatemala",68,"Other Agricultural Products; Food and Kindred Products",139344,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,20500,"All Other Guatemala Caribbean Region Ports","Guatemala",15.78,-88.65
"65","All Other Mexico East Coast Region Ports Mexico",2417,"Galveston, TX","2012","Import","TX",20195,"All Other Mexico East Coast Region Ports","2010","Mexico",2010,"Mexico",70,"All Manufactured Equipment, Machinery and Products",84,"Gulf of Mexico","Industrial goods",29.3124683918919,-94.8089730675676,20195,"All Other Mexico East Coast Region Ports","Mexico",20.199634,-94.931766
"66","All Other Mexico East Coast Region Ports Mexico",2417,"Galveston, TX","2012","Import","TX",20195,"All Other Mexico East Coast Region Ports","2010","Mexico",2010,"Mexico",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",3609,"Gulf of Mexico","Industrial goods",29.3124683918919,-94.8089730675676,20195,"All Other Mexico East Coast Region Ports","Mexico",20.199634,-94.931766
"67","All Other Mexico East Coast Region Ports Mexico",2416,"Port Arthur, TX","2012","Import","TX",20195,"All Other Mexico East Coast Region Ports","2010","Mexico",2010,"Mexico",21,"Crude Petroleum",82481,"Gulf of Mexico","Coal, Oil, and Petrochemicals",29.893605027027,-93.920496972973,20195,"All Other Mexico East Coast Region Ports","Mexico",20.199634,-94.931766
"68","All Other Mexico East Coast Region Ports Mexico",2417,"Galveston, TX","2012","Import","TX",20195,"All Other Mexico East Coast Region Ports","2010","Mexico",2010,"Mexico",51,"Paper & Allied Products",0,"Gulf of Mexico","Wood and Wood Products",29.3124683918919,-94.8089730675676,20195,"All Other Mexico East Coast Region Ports","Mexico",20.199634,-94.931766
"69","All Other Netherlands Ports Netherlands",700,"Baltimore, MD","2012","Import","MD",42100,"All Other Netherlands Ports","4210","Netherlands",4210,"Netherlands",70,"All Manufactured Equipment, Machinery and Products",10,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,42100,"All Other Netherlands Ports","Netherlands",53.1,4.56
"70","All Other Netherlands Ports Netherlands",766,"Wilmington, NC","2012","Import","NC",42100,"All Other Netherlands Ports","4210","Netherlands",4210,"Netherlands",70,"All Manufactured Equipment, Machinery and Products",4,"South Atlantic","Industrial goods",34.2029665882353,-77.9545586470588,42100,"All Other Netherlands Ports","Netherlands",53.1,4.56
"71","All Other Netherlands Ports Netherlands",2017,"Jacksonville, FL","2012","Import","FL",42100,"All Other Netherlands Ports","4210","Netherlands",4210,"Netherlands",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",57,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,42100,"All Other Netherlands Ports","Netherlands",53.1,4.56
"72","All Other Netherlands Ports Netherlands",700,"Baltimore, MD","2012","Import","MD",42100,"All Other Netherlands Ports","4210","Netherlands",4280,"Germany",53,"Primary Iron and Steel Products (Ingots,Bars,Rods,etc.)",1410,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,42100,"All Other Netherlands Ports","Netherlands",53.1,4.56
"73","All Other Netherlands Ports Netherlands",700,"Baltimore, MD","2012","Import","MD",42100,"All Other Netherlands Ports","4210","Netherlands",4210,"Netherlands",51,"Paper & Allied Products",364,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,42100,"All Other Netherlands Ports","Netherlands",53.1,4.56
"74","All Other Netherlands Ports Netherlands",2017,"Jacksonville, FL","2012","Import","FL",42100,"All Other Netherlands Ports","4210","Netherlands",4210,"Netherlands",99,"Unknown or Not Elsewhere Classified",4,"South Atlantic","Other Goods",30.3683817857143,-81.5721939428571,42100,"All Other Netherlands Ports","Netherlands",53.1,4.56
"75","All Other Netherlands Ports Netherlands",2017,"Jacksonville, FL","2012","Import","FL",42100,"All Other Netherlands Ports","4210","Netherlands",4210,"Netherlands",70,"All Manufactured Equipment, Machinery and Products",484,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,42100,"All Other Netherlands Ports","Netherlands",53.1,4.56
"76","All Other Netherlands Ports Netherlands",700,"Baltimore, MD","2012","Import","MD",42100,"All Other Netherlands Ports","4210","Netherlands",4210,"Netherlands",47,"Sulphur (Dry), Clay & Salt",3320,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,42100,"All Other Netherlands Ports","Netherlands",53.1,4.56
"77","All Other Netherlands Ports Netherlands",2017,"Jacksonville, FL","2012","Import","FL",42100,"All Other Netherlands Ports","4210","Netherlands",4210,"Netherlands",51,"Paper & Allied Products",93376,"South Atlantic","Wood and Wood Products",30.3683817857143,-81.5721939428571,42100,"All Other Netherlands Ports","Netherlands",53.1,4.56
"78","All Other Norway Ports Norway",700,"Baltimore, MD","2012","Import","MD",40300,"All Other Norway Ports","4039","Norway",4039,"Norway",32,"Other Chemicals and Related Products",3319,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,40300,"All Other Norway Ports","Norway",63.74,7.25
"79","All Other Pakistan Ports Pakistan",700,"Baltimore, MD","2012","Import","MD",53599,"All Other Pakistan Ports","5350","Pakistan",5350,"Pakistan",99,"Unknown or Not Elsewhere Classified",2,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,53599,"All Other Pakistan Ports","Pakistan",24.95,66.5
"80","All Other Pakistan Ports Pakistan",700,"Baltimore, MD","2012","Import","MD",53599,"All Other Pakistan Ports","5350","Pakistan",5350,"Pakistan",47,"Sulphur (Dry), Clay & Salt",23,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,53599,"All Other Pakistan Ports","Pakistan",24.95,66.5
"81","All Other Pakistan Ports Pakistan",700,"Baltimore, MD","2012","Import","MD",53599,"All Other Pakistan Ports","5350","Pakistan",5350,"Pakistan",70,"All Manufactured Equipment, Machinery and Products",39,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,53599,"All Other Pakistan Ports","Pakistan",24.95,66.5
"82","All Other Ports in Bulgaria Bulgaria",700,"Baltimore, MD","2012","Import","MD",48700,"All Other Ports in Bulgaria","4870","Bulgaria",4870,"Bulgaria",32,"Other Chemicals and Related Products",11022,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,48700,"All Other Ports in Bulgaria","Bulgaria",42.72,27.97
"83","All Other Ports in Bulgaria Bulgaria",766,"Wilmington, NC","2012","Import","NC",48700,"All Other Ports in Bulgaria","4870","Bulgaria",4870,"Bulgaria",31,"Fertilizers",18737,"South Atlantic","Industrial goods",34.2029665882353,-77.9545586470588,48700,"All Other Ports in Bulgaria","Bulgaria",42.72,27.97
"84","All Other Qatar Ports Qatar",766,"Wilmington, NC","2012","Import","NC",51800,"All Other Qatar Ports","5180","Qatar",5180,"Qatar",31,"Fertilizers",35889,"South Atlantic","Industrial goods",34.2029665882353,-77.9545586470588,51800,"All Other Qatar Ports","Qatar",25.245,51.65
