"","Port_Country","PORT","PORT_NAME","YEAR","TYPE_PROC","STATE","FORPORT","FORPORT_NAME","CTRY_F","CTRY_F_NAME","CTRY_C","CTRY_C_NAME","PMS_COMM","PMS_NAME","TONNAGE","COASTDST","Good_Category","Dom_Lat","Dom_Lon","FORPORT.y","FORPORT_NAME.y","CTRY_F_NAME.y","For_Lat","For_Lon"
"25247","Shanghai China",4120,"Port of Los Angeles, CA","2020","Import","CA",57035,"Shanghai","5700","China",5350,"Pakistan",61,"Fish",5093,"South Pacific","Fish and Marine Goods",33.7435338367347,-118.269611561224,57035,"Shanghai","China",31.2378,121.4882
"25248","Shanghai China",4110,"Port of Long Beach, CA","2020","Import","CA",57035,"Shanghai","5700","China",5490,"Thailand",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",401748,"South Pacific","Industrial goods",33.7593811044776,-118.212307373134,57035,"Shanghai","China",31.2378,121.4882
"25249","Shanghai China",4120,"Port of Los Angeles, CA","2020","Import","CA",57035,"Shanghai","5700","China",5490,"Thailand",52,"Building Cement & Concrete; Lime; Glass",106998,"South Pacific","Industrial goods",33.7435338367347,-118.269611561224,57035,"Shanghai","China",31.2378,121.4882
"25250","Shanghai China",2017,"Jacksonville, FL","2020","Import","FL",57035,"Shanghai","5700","China",5490,"Thailand",68,"Other Agricultural Products; Food and Kindred Products",3644,"South Atlantic","Agricultural goods",30.3683817857143,-81.5721939428571,57035,"Shanghai","China",31.2378,121.4882
"25251","Shanghai China",4344,"Port of Oakland, CA","2020","Import","CA",57035,"Shanghai","5700","China",5700,"China",63,"Corn",44,"South Pacific","Agricultural goods",37.79946928,-122.2975068,57035,"Shanghai","China",31.2378,121.4882
"25252","Shanghai China",2017,"Jacksonville, FL","2020","Import","FL",57035,"Shanghai","5700","China",5170,"Saudi Arabia",70,"All Manufactured Equipment, Machinery and Products",109011,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,57035,"Shanghai","China",31.2378,121.4882
"25253","Shanghai China",766,"Wilmington, NC","2020","Import","NC",57035,"Shanghai","5700","China",5700,"China",31,"Fertilizers",28,"South Atlantic","Industrial goods",34.2029665882353,-77.9545586470588,57035,"Shanghai","China",31.2378,121.4882
"25254","Shanghai China",776,"Port of Savannah, GA","2020","Import","GA",57035,"Shanghai","5700","China",5800,"Korea, South",70,"All Manufactured Equipment, Machinery and Products",1773077,"South Atlantic","Industrial goods",32.0981594893617,-81.0874694893617,57035,"Shanghai","China",31.2378,121.4882
"25255","Shanghai China",700,"Baltimore, MD","2020","Import","MD",57035,"Shanghai","5700","China",5700,"China",41,"Forest Products, Lumber, Logs, Woodchips",1851,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,57035,"Shanghai","China",31.2378,121.4882
"25256","Shanghai China",700,"Baltimore, MD","2020","Import","MD",57035,"Shanghai","5700","China",5700,"China",55,"Primary Wood Products; Veneer; Plywood",13827,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,57035,"Shanghai","China",31.2378,121.4882
"25257","Shanghai China",4120,"Port of Los Angeles, CA","2020","Import","CA",57035,"Shanghai","5700","China",5330,"India",63,"Corn",115,"South Pacific","Agricultural goods",33.7435338367347,-118.269611561224,57035,"Shanghai","China",31.2378,121.4882
"25258","Shanghai China",2021,"Tampa Port Authority, FL","2020","Import","FL",57035,"Shanghai","5700","China",5490,"Thailand",53,"Primary Iron and Steel Products (Ingots,Bars,Rods,etc.)",2013,"Gulf of Mexico","Industrial goods",27.9051726236559,-82.4451260537634,57035,"Shanghai","China",31.2378,121.4882
"25259","Shanghai China",4110,"Port of Long Beach, CA","2020","Import","CA",57035,"Shanghai","5700","China",5490,"Thailand",99,"Unknown or Not Elsewhere Classified",32408,"South Pacific","Other Goods",33.7593811044776,-118.212307373134,57035,"Shanghai","China",31.2378,121.4882
"25260","Shanghai China",4120,"Port of Los Angeles, CA","2020","Import","CA",57035,"Shanghai","5700","China",5520,"Vietnam",66,"Vegetable Products",24679,"South Pacific","Agricultural goods",33.7435338367347,-118.269611561224,57035,"Shanghai","China",31.2378,121.4882
"25261","Shanghai China",4120,"Port of Los Angeles, CA","2020","Import","CA",57035,"Shanghai","5700","China",5330,"India",51,"Paper & Allied Products",47542,"South Pacific","Wood and Wood Products",33.7435338367347,-118.269611561224,57035,"Shanghai","China",31.2378,121.4882
"25262","Shanghai China",2017,"Jacksonville, FL","2020","Import","FL",57035,"Shanghai","5700","China",5600,"Indonesia",41,"Forest Products, Lumber, Logs, Woodchips",218,"South Atlantic","Wood and Wood Products",30.3683817857143,-81.5721939428571,57035,"Shanghai","China",31.2378,121.4882
"25263","Shanghai China",2021,"Tampa Port Authority, FL","2020","Import","FL",57035,"Shanghai","5700","China",5570,"Malaysia",68,"Other Agricultural Products; Food and Kindred Products",1555,"Gulf of Mexico","Agricultural goods",27.9051726236559,-82.4451260537634,57035,"Shanghai","China",31.2378,121.4882
"25264","Shanghai China",4110,"Port of Long Beach, CA","2020","Import","CA",57035,"Shanghai","5700","China",5520,"Vietnam",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",401748,"South Pacific","Industrial goods",33.7593811044776,-118.212307373134,57035,"Shanghai","China",31.2378,121.4882
"25265","Shanghai China",4110,"Port of Long Beach, CA","2020","Import","CA",57035,"Shanghai","5700","China",5200,"United Arab Emirates",52,"Building Cement & Concrete; Lime; Glass",152391,"South Pacific","Industrial goods",33.7593811044776,-118.212307373134,57035,"Shanghai","China",31.2378,121.4882
"25266","Shanghai China",4110,"Port of Long Beach, CA","2020","Import","CA",57035,"Shanghai","5700","China",5590,"Singapore",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",401748,"South Pacific","Industrial goods",33.7593811044776,-118.212307373134,57035,"Shanghai","China",31.2378,121.4882
"25267","Shanghai China",700,"Baltimore, MD","2020","Import","MD",57035,"Shanghai","5700","China",5600,"Indonesia",52,"Building Cement & Concrete; Lime; Glass",9852,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,57035,"Shanghai","China",31.2378,121.4882
"25268","Shanghai China",4344,"Port of Oakland, CA","2020","Import","CA",57035,"Shanghai","5700","China",5330,"India",53,"Primary Iron and Steel Products (Ingots,Bars,Rods,etc.)",10408,"South Pacific","Industrial goods",37.79946928,-122.2975068,57035,"Shanghai","China",31.2378,121.4882
"25269","Shanghai China",1913,"San Juan, PR","2020","Import","PR",57035,"Shanghai","5700","China",5700,"China",99,"Unknown or Not Elsewhere Classified",24,"Puerto Rico/Virgin Islands","Other Goods",18.4481375,-66.0993814,57035,"Shanghai","China",31.2378,121.4882
"25270","Shanghai China",4110,"Port of Long Beach, CA","2020","Import","CA",57035,"Shanghai","5700","China",5490,"Thailand",49,"Other Non-Metal. Min.",1829,"South Pacific","Ore, Rock and Minerals",33.7593811044776,-118.212307373134,57035,"Shanghai","China",31.2378,121.4882
"25271","Shanghai China",4110,"Port of Long Beach, CA","2020","Import","CA",57035,"Shanghai","5700","China",5820,"Hong Kong",51,"Paper & Allied Products",60431,"South Pacific","Wood and Wood Products",33.7593811044776,-118.212307373134,57035,"Shanghai","China",31.2378,121.4882
"25272","Shanghai China",4344,"Port of Oakland, CA","2020","Import","CA",57035,"Shanghai","5700","China",5520,"Vietnam",41,"Forest Products, Lumber, Logs, Woodchips",3691,"South Pacific","Wood and Wood Products",37.79946928,-122.2975068,57035,"Shanghai","China",31.2378,121.4882
"25273","Shanghai China",700,"Baltimore, MD","2020","Import","MD",57035,"Shanghai","5700","China",5700,"China",49,"Other Non-Metal. Min.",94,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,57035,"Shanghai","China",31.2378,121.4882
"25274","Shanghai China",4110,"Port of Long Beach, CA","2020","Import","CA",57035,"Shanghai","5700","China",1220,"Canada",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",401748,"South Pacific","Industrial goods",33.7593811044776,-118.212307373134,57035,"Shanghai","China",31.2378,121.4882
"25275","Shanghai China",700,"Baltimore, MD","2020","Import","MD",57035,"Shanghai","5700","China",5700,"China",61,"Fish",2155,"North Atlantic","Fish and Marine Goods",39.2406340648148,-76.5608341388889,57035,"Shanghai","China",31.2378,121.4882
"25276","Shanghai China",4344,"Port of Oakland, CA","2020","Import","CA",57035,"Shanghai","5700","China",5820,"Hong Kong",32,"Other Chemicals and Related Products",89956,"South Pacific","Industrial goods",37.79946928,-122.2975068,57035,"Shanghai","China",31.2378,121.4882
"25277","Shanghai China",4110,"Port of Long Beach, CA","2020","Import","CA",57035,"Shanghai","5700","China",5590,"Singapore",66,"Vegetable Products",36512,"South Pacific","Agricultural goods",33.7593811044776,-118.212307373134,57035,"Shanghai","China",31.2378,121.4882
"25278","Shanghai China",4344,"Port of Oakland, CA","2020","Import","CA",57035,"Shanghai","5700","China",5650,"Philippines",52,"Building Cement & Concrete; Lime; Glass",31260,"South Pacific","Industrial goods",37.79946928,-122.2975068,57035,"Shanghai","China",31.2378,121.4882
"25279","Shanghai China",4110,"Port of Long Beach, CA","2020","Import","CA",57035,"Shanghai","5700","China",7420,"Cameroon",70,"All Manufactured Equipment, Machinery and Products",3999653,"South Pacific","Industrial goods",33.7593811044776,-118.212307373134,57035,"Shanghai","China",31.2378,121.4882
"25280","Shanghai China",4344,"Port of Oakland, CA","2020","Import","CA",57035,"Shanghai","5700","China",5490,"Thailand",70,"All Manufactured Equipment, Machinery and Products",531338,"South Pacific","Industrial goods",37.79946928,-122.2975068,57035,"Shanghai","China",31.2378,121.4882
"25281","Shanghai China",4344,"Port of Oakland, CA","2020","Import","CA",57035,"Shanghai","5700","China",5520,"Vietnam",49,"Other Non-Metal. Min.",581,"South Pacific","Ore, Rock and Minerals",37.79946928,-122.2975068,57035,"Shanghai","China",31.2378,121.4882
"25282","Shanghai China",4120,"Port of Los Angeles, CA","2020","Import","CA",57035,"Shanghai","5700","China",3370,"Chile",61,"Fish",5093,"South Pacific","Fish and Marine Goods",33.7435338367347,-118.269611561224,57035,"Shanghai","China",31.2378,121.4882
"25283","Shimizu Japan",4120,"Port of Los Angeles, CA","2020","Import","CA",58878,"Shimizu","5880","Japan",5880,"Japan",70,"All Manufactured Equipment, Machinery and Products",65,"South Pacific","Industrial goods",33.7435338367347,-118.269611561224,58878,"Shimizu","Japan",32.7666666666667,132.95
