"","Port_Country","PORT","PORT_NAME","YEAR","TYPE_PROC","STATE","FORPORT","FORPORT_NAME","CTRY_F","CTRY_F_NAME","CTRY_C","CTRY_C_NAME","PMS_COMM","PMS_NAME","TONNAGE","COASTDST","Good_Category","Dom_Lat","Dom_Lon","FORPORT.y","FORPORT_NAME.y","CTRY_F_NAME.y","For_Lat","For_Lon"
"43","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",4279,"France",99,"Unknown or Not Elsewhere Classified",10961,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"44","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",5250,"Bahrain",70,"All Manufactured Equipment, Machinery and Products",12797,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"45","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",5081,"Israel",99,"Unknown or Not Elsewhere Classified",10961,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"46","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",4700,"Spain",70,"All Manufactured Equipment, Machinery and Products",12797,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"47","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",4700,"Spain",61,"Fish",185,"North Atlantic","Fish and Marine Goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"48","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",4710,"Portugal",43,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material",2283,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"49","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",4890,"Turkey",99,"Unknown or Not Elsewhere Classified",10961,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"50","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",4700,"Spain",68,"Other Agricultural Products; Food and Kindred Products",6552,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"51","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",7490,"Ghana",41,"Forest Products, Lumber, Logs, Woodchips",6587,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"52","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",4850,"Romania",67,"Animal Feed, Grain Mill Products, Flour, Processed Grains",1340,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"53","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",5040,"Lebanon",44,"Iron Ore and Iron & Steel Waste & Scrap",121,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"54","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",7440,"Senegal",52,"Building Cement & Concrete; Lime; Glass",2643,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"55","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",5330,"India",65,"Oilseeds (Soybean, Flaxseed and Others)",10543,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"56","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",5130,"Kuwait",41,"Forest Products, Lumber, Logs, Woodchips",6587,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"57","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",7230,"Tunisia",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",17596,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"58","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",5350,"Pakistan",32,"Other Chemicals and Related Products",4652,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"59","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",7500,"Gambia",99,"Unknown or Not Elsewhere Classified",10961,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"60","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",7290,"Egypt",66,"Vegetable Products",19865,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"61","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",5081,"Israel",41,"Forest Products, Lumber, Logs, Woodchips",6587,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"62","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",5200,"United Arab Emirates",99,"Unknown or Not Elsewhere Classified",10961,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"63","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",5200,"United Arab Emirates",51,"Paper & Allied Products",4120,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"64","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",7790,"Kenya",99,"Unknown or Not Elsewhere Classified",10961,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"65","Algeciras Spain",2017,"Jacksonville, FL","2016","Import","FL",47031,"Algeciras","4700","Spain",4700,"Spain",52,"Building Cement & Concrete; Lime; Glass",28,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,47031,"Algeciras","Spain",36.12631,-5.44355
"66","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",5330,"India",52,"Building Cement & Concrete; Lime; Glass",2643,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"67","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",7640,"Western Africa, Nec",70,"All Manufactured Equipment, Machinery and Products",12797,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"68","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",7140,"Morocco",99,"Unknown or Not Elsewhere Classified",10961,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"69","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",7230,"Tunisia",44,"Iron Ore and Iron & Steel Waste & Scrap",121,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"70","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",7440,"Senegal",99,"Unknown or Not Elsewhere Classified",10961,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"71","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",7470,"Sierra Leone",68,"Other Agricultural Products; Food and Kindred Products",6552,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"72","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",5081,"Israel",32,"Other Chemicals and Related Products",4652,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"73","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",7880,"Madagascar",46,"Non-Ferrous Ores and Scrap",346,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"74","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",5420,"Sri Lanka",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",17596,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"75","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",7230,"Tunisia",99,"Unknown or Not Elsewhere Classified",10961,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"76","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",4890,"Turkey",43,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material",2283,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"77","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",7530,"Nigeria",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",17596,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"78","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",5170,"Saudi Arabia",46,"Non-Ferrous Ores and Scrap",346,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"79","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",4799,"Serbia & Montenegro",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",17596,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"80","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",7380,"Equatorial Guinea",70,"All Manufactured Equipment, Machinery and Products",12797,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"81","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",4890,"Turkey",51,"Paper & Allied Products",4120,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"82","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",5040,"Lebanon",46,"Non-Ferrous Ores and Scrap",346,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"83","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",5230,"Oman",68,"Other Agricultural Products; Food and Kindred Products",6552,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"84","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",5330,"India",68,"Other Agricultural Products; Food and Kindred Products",6552,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"85","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",7650,"Liberia",99,"Unknown or Not Elsewhere Classified",10961,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"86","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",4850,"Romania",68,"Other Agricultural Products; Food and Kindred Products",6552,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"87","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",5350,"Pakistan",99,"Unknown or Not Elsewhere Classified",10961,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"88","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",7770,"Djibouti",70,"All Manufactured Equipment, Machinery and Products",12797,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"89","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",7420,"Cameroon",66,"Vegetable Products",19865,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"90","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",5350,"Pakistan",68,"Other Agricultural Products; Food and Kindred Products",6552,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"91","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",4621,"Russia",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",17596,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"92","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",5330,"India",41,"Forest Products, Lumber, Logs, Woodchips",6587,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"93","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",7880,"Madagascar",47,"Sulphur (Dry), Clay & Salt",243,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
"94","Algeciras Spain",700,"Baltimore, MD","2016","Import","MD",47031,"Algeciras","4700","Spain",5130,"Kuwait",70,"All Manufactured Equipment, Machinery and Products",12797,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Algeciras","Spain",36.12631,-5.44355
