"","Port_Country","PORT","PORT_NAME","YEAR","TYPE_PROC","STATE","FORPORT","FORPORT_NAME","CTRY_F","CTRY_F_NAME","CTRY_C","CTRY_C_NAME","PMS_COMM","PMS_NAME","TONNAGE","COASTDST","Good_Category","Dom_Lat","Dom_Lon","FORPORT.y","FORPORT_NAME.y","CTRY_F_NAME.y","For_Lat","For_Lon"
"1","Abu Dhabi United Arab Em",2017,"Jacksonville, FL","2013","Import","FL",52001,"Abu Dhabi","5200","United Arab Em",5200,"United Arab Emirates",70,"All Manufactured Equipment, Machinery and Products",274,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,52001,"Abu Dhabi","United Arab Em",24.5333333333333,54.3833333333333
"2","Abu Dhabi United Arab Em",2017,"Jacksonville, FL","2013","Import","FL",52001,"Abu Dhabi","5200","United Arab Em",5200,"United Arab Emirates",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",57,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,52001,"Abu Dhabi","United Arab Em",24.5333333333333,54.3833333333333
"3","Abu Dhabi United Arab Em",2417,"Galveston, TX","2013","Import","TX",52001,"Abu Dhabi","5200","United Arab Em",5200,"United Arab Emirates",70,"All Manufactured Equipment, Machinery and Products",0,"Gulf of Mexico","Industrial goods",29.3124683918919,-94.8089730675676,52001,"Abu Dhabi","United Arab Em",24.5333333333333,54.3833333333333
"4","Abu Dhabi United Arab Em",2417,"Galveston, TX","2013","Import","TX",52001,"Abu Dhabi","5200","United Arab Em",5200,"United Arab Emirates",99,"Unknown or Not Elsewhere Classified",652,"Gulf of Mexico","Other Goods",29.3124683918919,-94.8089730675676,52001,"Abu Dhabi","United Arab Em",24.5333333333333,54.3833333333333
"5","Acajutla El Salvador",700,"Baltimore, MD","2013","Import","MD",21101,"Acajutla","2110","El Salvador",2110,"El Salvador",68,"Other Agricultural Products; Food and Kindred Products",28364,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,21101,"Acajutla","El Salvador",13.57766,-89.83746
"6","Acajutla El Salvador",2154,"Mayaguez, PR","2013","Import","PR",21101,"Acajutla","2110","El Salvador",2110,"El Salvador",68,"Other Agricultural Products; Food and Kindred Products",6614,"Puerto Rico/Virgin Islands","Agricultural goods",18.2196648,-67.1649634,21101,"Acajutla","El Salvador",13.57766,-89.83746
"7","Aguadulce Panama",700,"Baltimore, MD","2013","Import","MD",22581,"Aguadulce","2250","Panama",3310,"Ecuador",66,"Vegetable Products",154,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,22581,"Aguadulce","Panama",8.23333,-80.5
"8","Aguadulce Panama",700,"Baltimore, MD","2013","Import","MD",22581,"Aguadulce","2250","Panama",5800,"Korea, South",32,"Other Chemicals and Related Products",1022,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,22581,"Aguadulce","Panama",8.23333,-80.5
"9","Aguadulce Panama",700,"Baltimore, MD","2013","Import","MD",22581,"Aguadulce","2250","Panama",3310,"Ecuador",61,"Fish",192,"North Atlantic","Fish and Marine Goods",39.2406340648148,-76.5608341388889,22581,"Aguadulce","Panama",8.23333,-80.5
"10","Aguadulce Panama",700,"Baltimore, MD","2013","Import","MD",22581,"Aguadulce","2250","Panama",3310,"Ecuador",32,"Other Chemicals and Related Products",1022,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,22581,"Aguadulce","Panama",8.23333,-80.5
